Ticket_ID,inferred_severity,severity_delta,mismatch_label,mismatch_type,score_rule,score_embedding,score_resolution_time,fused_score
TKT-115616,Medium,1,0,None,0.3,0.19682762,2.4705,0.697989670932293
TKT-115617,Medium,1,0,None,0.1,0.81794167,0.8826,0.5077995855361224
TKT-115618,Medium,1,0,None,1.1,0.64617956,0.4722,0.815602856874466
TKT-115619,Medium,1,0,None,1.2,1.0980611,2.17515,1.35935138463974
TKT-115620,Medium,-1,0,None,0.2,0.4857986,2.4078,0.7415895022451877
TKT-115621,Medium,1,0,None,1.2,1.0600208,2.01165,1.3133373200893403
TKT-115622,High,0,0,None,2.0,1.9488056,0.7407,1.7302219510078432
TKT-115623,Medium,1,0,None,0.2,0.6429595,1.4595,0.6069358088076114
TKT-115624,Medium,0,0,None,1.1,0.64617956,0.80865,0.8828928589820861
TKT-115625,High,0,0,None,2.0,1.9488056,1.6527,1.9126219391822816
TKT-115626,High,2,1,Hidden Crisis,2.0,1.8930382,1.4295,1.848463350534439
TKT-115627,Medium,0,0,None,1.2,1.0980611,1.9116,1.306641399860382
TKT-115628,Low,-1,0,None,0.3,0.09956941,0.7893,0.3277093037962914
TKT-115629,Low,0,0,None,0.2,0.04953258,0.94365,0.2960664061829448
TKT-115630,Low,-2,1,False Alarm,0.3,0.09956941,1.09965,0.38977930396795274
TKT-115631,High,0,0,None,2.0,1.29454,1.9116,1.735409015417099
TKT-115632,High,1,0,None,2.1,1.9981121,0.0,1.6443391859531402
TKT-115633,Medium,0,0,None,1.1,0.64617956,2.5431,1.2297828793525696
TKT-115634,High,1,0,None,2.0,1.9488056,0.4512,1.6723219513893128
TKT-115635,High,2,1,Hidden Crisis,2.0,1.9488056,0.2646,1.63500195145607
TKT-115636,Critical,0,0,None,2.9,2.9681032,2.4078,2.8253961443901066
TKT-115637,Medium,1,0,None,0.2,0.57010436,1.6527,0.6200765170156957
TKT-115638,Low,0,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-115639,Medium,1,0,None,1.0,1.0042081,1.5297,1.1074128389358522
TKT-115640,Medium,0,0,None,1.1,1.0012358,1.0266,1.0507525563240052
TKT-115641,Low,-1,0,None,0.3,0.09956941,0.94365,0.3585793003439903
TKT-115642,Medium,0,0,None,0.3,0.09956941,1.9116,0.5521692976355552
TKT-115643,Low,0,0,None,0.2,0.04953258,0.6504,0.23741640131920577
TKT-115644,Medium,0,0,None,1.1,1.0012358,1.39755,1.1249425530433657
TKT-115645,Low,-1,0,None,0.3,0.09956941,0.84825,0.3394992932677269
TKT-115646,High,1,0,None,2.0,1.8930382,1.569,1.8763633549213408
TKT-115647,Medium,-1,0,None,0.3,0.19682762,2.3439,0.6726696655154228
TKT-115648,Low,0,0,None,0.2,0.57010436,1.00575,0.4906865157186985
TKT-115649,Medium,0,0,None,1.1,1.0012358,0.0,0.8454325556755067
TKT-115650,Medium,-1,0,None,0.4,2.0941286,2.17515,1.3479749992489816
TKT-115651,Medium,0,0,None,1.3,1.4184979,0.75675,1.2328242480754854
TKT-115652,Low,0,0,None,0.3,0.19682762,1.39755,0.4833996698260308
TKT-115653,Low,-1,0,None,0.3,0.038576685,0.55875,0.26025183983147143
TKT-115654,Medium,0,0,None,1.3,1.4184979,0.9636,1.274194246530533
TKT-115655,High,0,0,None,2.1,1.9981121,2.2284,2.0900191843509672
TKT-115656,Low,-1,0,None,0.3,0.09956941,0.90345,0.3505393013358116
TKT-115657,Medium,0,0,None,0.2,0.6429595,2.01165,0.7173658348619938
TKT-115658,High,1,0,None,2.0,1.29454,1.61205,1.675499027967453
TKT-115659,Low,-1,0,None,0.2,0.04953258,0.6804,0.24341640751808882
TKT-115660,High,1,0,None,2.0,1.8930382,1.09965,1.782493358850479
TKT-115661,Medium,0,0,None,1.2,1.0980611,1.0503,1.134381401538849
TKT-115662,Medium,-1,0,None,0.4,2.0941286,2.916,1.4961449936032296
TKT-115663,Medium,1,0,None,0.3,1.3503485,0.23775,0.6551719695329666
TKT-115664,High,0,0,None,2.0,1.29454,1.00575,1.5542390048503876
TKT-115665,Low,0,0,None,0.1,0.81794167,0.50145,0.43156958408653734
TKT-115666,Medium,0,0,None,0.3,1.3503485,2.4078,1.0891819626092911
TKT-115667,High,2,1,Hidden Crisis,2.0,1.998326,2.2284,2.0450940787792207
TKT-115668,High,-1,0,None,2.0,1.9488056,2.916,2.165281927585602
TKT-115669,Medium,0,0,None,2.0,1.29454,0.22665,1.398419016599655
TKT-115670,High,1,0,None,2.1,1.9981121,0.23115,1.6905691862106322
TKT-115671,High,0,0,None,2.0,1.998326,2.83995,2.1674040973186495
TKT-115672,High,1,0,None,2.1,1.9981121,0.0,1.6443391859531402
TKT-115673,Medium,0,0,None,0.2,0.4857986,2.0634,0.6727095164358616
TKT-115674,Low,0,0,None,0.2,0.04953258,0.2937,0.1660764066502452
TKT-115675,Low,-1,0,None,0.2,0.6429595,0.4911,0.4132558204233646
TKT-115676,High,-1,0,None,2.9,2.26745,1.5297,2.4045475840568544
TKT-115677,High,1,0,None,2.0,1.29454,1.4295,1.6389890134334564
TKT-115678,High,-1,0,None,2.0,1.29454,2.76105,1.9052990138530732
TKT-115679,Low,-1,0,None,0.3,0.09956941,0.35385,0.24061930030584336
TKT-115680,Medium,1,0,None,1.2,1.0980611,0.2001,0.964341402053833
TKT-115681,Low,-1,0,None,0.05,0.15748627,1.5297,0.38356020469218494
TKT-115682,Low,0,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-115683,Medium,0,0,None,0.2,0.4857986,1.6527,0.5905694998800755
TKT-115684,Medium,1,0,None,1.2,1.0980611,2.0634,1.337001407146454
TKT-115685,High,2,1,Hidden Crisis,2.1,1.9981121,0.0,1.6443391859531402
TKT-115686,Medium,0,0,None,1.6,1.0733339,1.69665,1.4349968671798707
TKT-115687,High,1,0,None,2.0,1.9488056,0.0,1.582081949710846
TKT-115688,Medium,1,0,None,1.0,1.0042081,0.2175,0.8449728310108185
TKT-115689,Medium,0,0,None,1.6,1.0733339,0.0,1.0956668615341187
TKT-115690,Medium,0,0,None,1.0,1.0042081,2.916,1.3846728086471558
TKT-115691,Medium,1,0,None,1.6,1.0733339,1.86615,1.4688968658447266
TKT-115692,Medium,0,0,None,1.6,1.0733339,1.96125,1.4879168510437013
TKT-115693,High,1,0,None,2.0,1.2823856,1.2999,1.6088149666786193
TKT-115694,Low,0,0,None,0.2,0.6429595,0.40455,0.39594581499695775
TKT-115695,Medium,1,0,None,1.1,1.0012358,0.57195,0.9598225593566896
TKT-115696,High,0,0,None,2.1,1.9981121,2.83995,2.212329202890396
TKT-115697,High,0,0,None,2.0,1.998326,0.41205,1.681824082136154
TKT-115698,Low,0,0,None,0.3,0.036962382,0.4911,0.2461568418890238
TKT-115699,Medium,1,0,None,0.4,2.0941286,0.84825,1.0825950101017952
TKT-115700,Medium,-1,0,None,0.3,0.09956941,2.3439,0.6386292919516563
TKT-115701,Medium,-1,0,None,1.2,1.0980611,2.76105,1.4765313982963564
TKT-115702,Critical,1,0,None,3.0,2.9681032,1.00575,2.5899860978126528
TKT-115703,Medium,0,0,None,1.2,1.0980611,2.4078,1.40588139295578
TKT-115704,High,1,0,None,2.0,1.8930382,0.696,1.7017633497714995
TKT-115705,High,-1,0,None,2.0,1.9488056,2.4078,2.063641941547394
TKT-115706,Low,-1,0,None,0.3,0.09956941,1.2429,0.4184293016791344
TKT-115707,Medium,0,0,None,1.3,1.4184979,1.5297,1.3874142587184908
TKT-115708,Low,-2,1,False Alarm,0.3,0.036962382,0.51285,0.25050683654844763
TKT-115709,Low,-1,0,None,0.3,0.19682762,0.55875,0.3156396672129631
TKT-115710,Low,0,0,None,0.15,0.12187548,0.7731,0.26477642431855203
TKT-115711,High,1,0,None,2.1,1.9981121,2.76105,2.1965491831302644
TKT-115712,Medium,-1,0,None,1.2,1.0600208,2.916,1.4942072808742524
TKT-115713,Medium,0,0,None,1.2,1.0600208,1.00575,1.112157291173935
TKT-115714,Low,-1,0,None,0.05,0.15748627,0.2535,0.12832019943743944
TKT-115715,High,2,1,Hidden Crisis,2.0,1.8930382,2.11995,1.9865533649921416
TKT-115716,Medium,1,0,None,0.15,0.12187548,2.76105,0.6623664177954197
TKT-115717,Medium,0,0,None,1.3,1.4184979,0.57195,1.1958642542362214
TKT-115718,Medium,0,0,None,1.2,1.0980611,2.5431,1.4329414248466492
TKT-115719,Medium,1,0,None,1.2,1.0980611,0.0,0.9243214011192322
TKT-115720,High,2,1,Hidden Crisis,2.1,1.9981121,2.3439,2.113119179010391
TKT-115721,Low,-1,0,None,0.3,0.09956941,1.5297,0.47578930705785755
TKT-115722,High,1,0,None,2.1,1.9981121,1.4595,1.9362391769886016
TKT-115723,Medium,-1,0,None,1.1,0.6263808,2.3439,1.1830132842063903
TKT-115724,High,2,1,Hidden Crisis,2.0,1.998326,0.72795,1.7450040757656098
TKT-115725,Low,0,0,None,0.3,0.038576685,0.52395,0.25329184122383597
TKT-115726,Low,0,0,None,0.2,0.57010436,0.86415,0.4623665250837803
TKT-115727,Medium,1,0,None,0.4,2.0941286,0.3096,0.9748650148510932
TKT-115728,Critical,0,0,None,3.0,2.996188,1.2429,2.6472457766532895
TKT-115729,Medium,1,0,None,0.4,2.0941286,0.2136,0.9556650146842003
TKT-115730,Low,-2,1,False Alarm,0.3,0.036962382,0.86415,0.3207668367773294
TKT-115731,High,-1,0,None,2.0,1.2823856,2.4078,1.830394947528839
TKT-115732,Critical,0,0,None,3.0,2.9681032,1.49535,2.687906110286713
TKT-115733,Medium,1,0,None,0.3,1.3503485,1.69665,0.9469519764184953
TKT-115734,Medium,0,0,None,1.0,1.0042081,1.82055,1.165582823753357
TKT-115735,Low,-1,0,None,0.05,0.15748627,0.80865,0.23935019988566636
TKT-115736,Medium,1,0,None,1.0,1.0042081,2.83995,1.3694628477096558
TKT-115737,High,0,0,None,2.0,1.998326,1.21245,1.8419040858745575
TKT-115738,Low,0,0,None,0.2,0.4857986,1.0503,0.4700895108282566
TKT-115739,Medium,-1,0,None,0.15,0.12187548,2.916,0.6933563984930515
TKT-115740,Medium,1,0,None,0.4,2.0941286,1.6527,1.2434850051999091
TKT-115741,Medium,0,0,None,0.3,0.09956941,1.96125,0.5620992884039879
TKT-115742,Medium,1,0,None,0.3,0.03737933,2.2284,0.5937627686187625
TKT-115743,High,0,0,None,2.0,1.998326,2.5431,2.1080341041088104
TKT-115744,Medium,0,0,None,0.2,0.57010436,1.7382,0.6371765173971653
TKT-115745,High,1,0,None,2.0,1.29454,1.4595,1.6449890077114104
TKT-115746,Low,0,0,None,0.2,0.57010436,0.696,0.42873652353882785
TKT-115747,High,2,1,Hidden Crisis,2.0,1.2823856,2.916,1.932034933567047
TKT-115748,Medium,1,0,None,1.1,1.0012358,2.76105,1.3976425528526306
TKT-115749,Medium,1,0,None,0.05,0.15748627,2.17515,0.5126501800492406
TKT-115750,Medium,0,0,None,1.2,1.0980611,2.4078,1.40588139295578
TKT-115751,High,1,0,None,2.0,1.9488056,0.4623,1.67454195022583
TKT-115752,Critical,0,0,None,3.0,2.996188,1.69665,2.7379957795143124
TKT-115753,Medium,1,0,None,0.3,0.21946548,2.5431,0.7204329468309879
TKT-115754,Critical,0,0,None,2.9,2.26745,2.4705,2.592707574367523
TKT-115755,High,0,0,None,2.0,1.9488056,1.3311,1.8483019471168518
TKT-115756,Medium,-1,0,None,0.1,0.81794167,2.83995,0.8992696005851031
TKT-115757,Low,-1,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-115758,Low,-1,0,None,0.2,0.57010436,0.2175,0.3330365277826786
TKT-115759,High,2,1,Hidden Crisis,2.1,1.9981121,2.28585,2.1015091955661775
TKT-115760,Medium,0,0,None,1.2,1.0600208,0.41205,0.9934173047542573
TKT-115761,Medium,-1,0,None,1.1,0.64617956,1.1277,0.9467028498649597
TKT-115762,High,0,0,None,2.0,1.998326,2.28585,2.0565840899944305
TKT-115763,Low,0,0,None,0.05,0.15748627,1.27095,0.33181018847972155
TKT-115764,Medium,0,0,None,1.1,0.64617956,1.1541,0.951982843875885
TKT-115765,Medium,0,0,None,1.1,1.0012358,0.4911,0.9436525583267212
TKT-115766,Medium,1,0,None,1.1,1.0012358,0.9636,1.038152551651001
TKT-115767,Medium,0,0,None,0.3,0.038576685,2.616,0.6717018324881793
TKT-115768,High,1,0,None,2.0,1.29454,1.569,1.6668890178203584
TKT-115769,High,1,0,None,2.0,1.998326,1.0503,1.8094740808010101
TKT-115770,High,1,0,None,2.1,1.9981121,2.76105,2.1965491831302644
TKT-115771,High,-1,0,None,2.0,1.998326,2.11995,2.0234040915966034
TKT-115772,Low,-1,0,None,0.3,0.09956941,0.0,0.16984929889440536
TKT-115773,High,1,0,None,2.1,1.9981121,0.3702,1.7183791875839234
TKT-115774,Low,-2,1,False Alarm,0.05,0.15748627,0.84825,0.24727019090205432
TKT-115775,Low,0,0,None,0.2,0.04953258,1.3311,0.3735564021393657
TKT-115776,Low,0,0,None,0.2,0.04953258,0.75675,0.25868640225380657
TKT-115777,High,2,1,Hidden Crisis,2.0,1.8930382,2.916,2.1457633316516875
TKT-115778,High,1,0,None,1.3,1.4184979,2.17515,1.5165042340755464
TKT-115779,Medium,0,0,None,0.3,1.3503485,2.28585,1.0647919803857804
TKT-115780,Medium,1,0,None,1.0,1.0042081,0.2136,0.8441928297281266
TKT-115781,Low,-1,0,None,0.3,0.09956941,0.4806,0.26596929877996445
TKT-115782,Medium,0,0,None,1.0,1.0042081,0.3615,0.8737728297710419
TKT-115783,Medium,-1,0,None,0.3,0.09956941,2.5431,0.6784693226218224
TKT-115784,Medium,1,0,None,0.3,1.3503485,1.4595,0.8995219618082047
TKT-115785,Medium,-1,0,None,0.1,0.81794167,2.76105,0.8834895808249712
TKT-115786,Medium,1,0,None,0.4,2.0941286,2.0634,1.3256250217556953
TKT-115787,High,1,0,None,2.1,1.9981121,1.86615,2.0175691902637483
TKT-115788,High,0,0,None,2.0,1.29454,1.39755,1.632599014043808
TKT-115789,Medium,1,0,None,0.3,1.3503485,1.39755,0.8871319681406022
TKT-115790,High,0,0,None,2.1,1.9981121,2.83995,2.212329202890396
TKT-115791,Low,-1,0,None,0.3,0.038576685,1.569,0.4623018462210894
TKT-115792,Medium,1,0,None,1.2,1.0600208,0.6804,1.0470873057842256
TKT-115793,Medium,-1,0,None,1.2,1.0980611,1.96125,1.3165713906288148
TKT-115794,Medium,0,0,None,0.4,2.0941286,1.7784,1.2686250045895577
TKT-115795,Medium,-1,0,None,0.3,0.038576685,2.83995,0.7164918620139361
TKT-115796,Medium,0,0,None,1.3,1.4184979,0.66735,1.2149442493915559
TKT-115797,High,1,0,None,2.0,1.9488056,1.39755,1.861591947078705
TKT-115798,Medium,0,0,None,1.3,1.4184979,1.7382,1.4291142404079438
TKT-115799,Medium,-1,0,None,0.4,2.0941286,1.9116,1.2952650144696236
TKT-115800,Medium,1,0,None,0.2,0.6429595,1.3311,0.5812558151781559
TKT-115801,Medium,0,0,None,1.0,1.0042081,0.98505,0.9984828352928162
TKT-115802,Medium,1,0,None,2.1,1.0600208,0.696,1.4552072346210478
TKT-115803,Low,0,0,None,0.2,0.6429595,0.9231,0.4996558167040348
TKT-115804,High,0,0,None,2.0,1.998326,1.7784,1.9550940692424774
TKT-115805,Medium,1,0,None,1.1,0.63175684,0.9636,0.9088349014520645
TKT-115806,Medium,1,0,None,1.3,1.4184979,0.0,1.0814742505550385
TKT-115807,Medium,1,0,None,1.2,1.0980611,1.1277,1.1498613953590393
TKT-115808,Medium,1,0,None,1.3,1.4184979,1.18215,1.3179042518138886
TKT-115809,Medium,0,0,None,0.3,0.09956941,2.17515,0.6048792824149132
TKT-115810,Low,-1,0,None,0.15,0.12187548,0.4806,0.20627642050385475
TKT-115811,Medium,1,0,None,0.3,0.19682762,2.616,0.727089659869671
TKT-115812,Medium,1,0,None,1.0,1.0042081,1.0266,1.0067928314208985
TKT-115813,Medium,1,0,None,0.2,0.57010436,1.9116,0.6718565262854099
TKT-115814,High,1,0,None,2.1,1.9981121,1.96125,2.036589175462723
TKT-115815,High,2,1,Hidden Crisis,2.0,1.9488056,0.34485,1.651051950454712
TKT-115816,High,2,1,Hidden Crisis,2.0,1.8930382,0.2586,1.6142833530902863
TKT-115817,Medium,-2,1,False Alarm,0.3,0.09956941,1.82055,0.5339592918753624
TKT-115818,High,0,0,None,1.6,1.0733339,2.17515,1.5306968450546266
TKT-115819,High,-1,0,None,2.8,2.159486,2.0634,2.4285001039505008
TKT-115820,High,-1,0,None,2.0,1.998326,1.96125,1.991664069890976
TKT-115821,Medium,-1,0,None,0.4,2.0941286,2.916,1.4961449936032296
TKT-115822,High,2,1,Hidden Crisis,2.1,1.8930382,0.2535,1.658263313770294
TKT-115823,Medium,1,0,None,1.0,1.0042081,0.9636,0.9941928267478943
TKT-115824,Medium,0,0,None,0.3,1.3503485,0.23775,0.6551719695329666
TKT-115825,High,0,0,None,2.0,1.998326,0.80865,1.761144083738327
TKT-115826,Critical,1,0,None,3.0,2.996188,0.5958,2.5178257703781126
TKT-115827,Medium,0,0,None,0.15,0.12187548,2.76105,0.6623664177954197
TKT-115828,Medium,0,0,None,1.2,1.0600208,1.9116,1.2933273017406464
TKT-115829,Medium,1,0,None,1.2,1.0600208,2.17515,1.3460372865200043
TKT-115830,Medium,0,0,None,0.3,0.09956941,1.7784,0.5255292877554893
TKT-115831,Low,0,0,None,0.2,0.4857986,0.0,0.2600295104086399
TKT-115832,Medium,0,0,None,1.6,1.0733339,1.3311,1.3618868589401245
TKT-115833,High,1,0,None,2.0,1.29454,2.4705,1.8471890151500703
TKT-115834,Medium,1,0,None,1.2,1.0600208,1.9116,1.2933273017406464
TKT-115835,Medium,1,0,None,0.4,2.0941286,1.61205,1.2353550270199776
TKT-115836,Medium,1,0,None,1.0,1.0042081,0.39675,0.8808228313922882
TKT-115837,High,1,0,None,2.0,1.29454,1.1277,1.5786290109157561
TKT-115838,Medium,1,0,None,1.2,1.0980611,1.61205,1.2467314124107363
TKT-115839,Medium,1,0,None,1.2,1.0600208,1.3311,1.1772273004055025
TKT-115840,Low,0,0,None,0.2,0.4857986,0.66735,0.39349950924515725
TKT-115841,High,1,0,None,2.0,1.2823856,0.7731,1.5034549593925475
TKT-115842,Medium,-1,0,None,0.3,0.09956941,2.916,0.7530492767691612
TKT-115843,High,1,0,None,2.0,1.9488056,2.83995,2.150071966648102
TKT-115844,High,1,0,None,2.0,1.998326,1.1277,1.8249540746212005
TKT-115845,Medium,1,0,None,0.1,0.81794167,1.86615,0.7045095879584551
TKT-115846,Low,0,0,None,0.3,0.038576685,1.2999,0.4084818560630083
TKT-115847,Low,-1,0,None,0.3,0.19682762,0.55875,0.3156396672129631
TKT-115848,High,2,1,Hidden Crisis,1.3,1.4184979,2.2284,1.5271542489528658
TKT-115849,High,1,0,None,1.3,1.4184979,2.83995,1.6494642674922946
TKT-115850,High,-1,0,None,2.0,1.9488056,2.68545,2.119171965122223
TKT-115851,High,1,0,None,2.0,1.9488056,2.4078,2.063641941547394
TKT-115852,Medium,0,0,None,0.3,0.03737933,2.616,0.6712827576324345
TKT-115853,High,0,0,None,2.0,1.8930382,2.916,2.1457633316516875
TKT-115854,High,0,0,None,2.9,2.9681032,0.7104,2.4859161496162416
TKT-115855,Medium,1,0,None,1.0,1.0042081,2.17515,1.2365028142929078
TKT-115856,Low,-1,0,None,0.1,0.81794167,0.2175,0.37477958388626575
TKT-115857,Medium,0,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-115858,Medium,0,0,None,0.2,0.57010436,2.76105,0.841746524721384
TKT-115859,Medium,1,0,None,1.2,1.0980611,2.616,1.4475213885307312
TKT-115860,Low,-1,0,None,0.3,0.09956941,1.49535,0.4689192995429039
TKT-115861,Low,0,0,None,0.3,0.036962382,0.5958,0.2670968357473612
TKT-115862,Medium,0,0,None,0.2,0.57010436,2.3439,0.758316520601511
TKT-115863,Critical,0,0,None,2.9,2.9681032,1.82055,2.7079461455345157
TKT-115864,Medium,0,0,None,0.2,0.6429595,1.86615,0.688265822082758
TKT-115865,Medium,0,0,None,1.6,1.0733339,0.90345,1.276356863975525
TKT-115866,Medium,1,0,None,1.2,1.0980611,0.4806,1.0204414010047913
TKT-115867,Critical,0,0,None,3.0,2.996188,2.5431,2.9072857975959776
TKT-115868,Medium,1,0,None,0.2,0.4857986,2.916,0.8432294882833957
TKT-115869,High,2,1,Hidden Crisis,2.0,1.998326,0.3096,1.661334079504013
TKT-115870,Medium,0,0,None,0.05,0.15748627,2.5431,0.5862402202561497
TKT-115871,Medium,0,0,None,0.1,0.81794167,2.76105,0.8834895808249712
TKT-115872,Low,-2,1,False Alarm,0.2,0.6429595,0.8826,0.49155581966042516
TKT-115873,Medium,0,0,None,1.1,1.0012358,0.38925,0.9232825577259065
TKT-115874,High,1,0,None,2.0,1.29454,2.916,1.936288994550705
TKT-115875,Critical,0,0,None,3.0,2.996188,1.96125,2.790915763378143
TKT-115876,High,-1,0,None,2.0,1.29454,1.61205,1.675499027967453
TKT-115877,Medium,1,0,None,1.1,0.63175684,0.0,0.7161149054765701
TKT-115878,Medium,1,0,None,0.2,0.04953258,2.616,0.6305363921448589
TKT-115879,High,2,1,Hidden Crisis,2.0,1.29454,2.4705,1.8471890151500703
TKT-115880,Medium,1,0,None,1.1,1.0012358,1.69665,1.1847625613212587
TKT-115881,Low,-1,0,None,0.05,0.15748627,1.0266,0.2829401971772313
TKT-115882,Medium,1,0,None,1.2,1.0980611,1.7784,1.2800013899803162
TKT-115883,Low,0,0,None,0.3,0.09956941,1.5297,0.47578930705785755
TKT-115884,High,1,0,None,2.0,1.8930382,1.7784,1.9182433426380157
TKT-115885,High,-1,0,None,2.0,1.8930382,2.4705,2.0566633522510527
TKT-115886,Medium,1,0,None,0.4,2.0941286,1.4295,1.198845012485981
TKT-115887,High,1,0,None,2.0,1.998326,2.28585,2.0565840899944305
TKT-115888,Medium,1,0,None,0.2,0.6429595,1.2429,0.5636158205568791
TKT-115889,High,2,1,Hidden Crisis,2.1,0.63175684,2.68545,1.703204867243767
TKT-115890,High,0,0,None,2.0,1.8930382,0.0,1.5625633537769317
TKT-115891,Critical,0,0,None,3.0,2.9681032,2.76105,2.9410461068153384
TKT-115892,High,1,0,None,2.0,1.8930382,0.0,1.5625633537769317
TKT-115893,Medium,1,0,None,1.3,1.4184979,1.49535,1.380544251203537
TKT-115894,High,0,0,None,2.1,1.9981121,2.4078,2.1258991777896883
TKT-115895,Medium,1,0,None,1.2,1.0600208,0.27015,0.9650373041629792
TKT-115896,Medium,1,0,None,1.2,1.0980611,0.9231,1.108941400051117
TKT-115897,High,1,0,None,2.1,1.9981121,2.5431,2.1529592096805574
TKT-115898,High,2,1,Hidden Crisis,2.0,1.998326,1.1541,1.830234068632126
TKT-115899,Low,0,0,None,0.05,0.15748627,0.0,0.07762019652873277
TKT-115900,High,2,1,Hidden Crisis,2.0,1.8930382,0.98505,1.7595733582973478
TKT-115901,High,2,1,Hidden Crisis,2.0,1.998326,0.8826,1.7759340822696685
TKT-115902,High,1,0,None,2.1,1.9981121,2.76105,2.1965491831302644
TKT-115903,Medium,1,0,None,1.0,1.0042081,2.0634,1.2141528367996217
TKT-115904,Medium,1,0,None,1.1,0.63175684,0.40455,0.7970249027013778
TKT-115905,High,1,0,None,2.1,1.9981121,0.0,1.6443391859531402
TKT-115906,Medium,0,0,None,0.3,1.3503485,0.84825,0.7772719651460648
TKT-115907,Medium,-1,0,None,1.0,1.0042081,0.4722,0.8959128320217133
TKT-115908,Medium,1,0,None,1.0,1.0042081,0.2226,0.8459928303956986
TKT-115909,Medium,0,0,None,1.2,1.0600208,1.96125,1.303257292509079
TKT-115910,High,0,0,None,2.0,1.998326,2.01165,2.0017440974712373
TKT-115911,High,1,0,None,2.0,1.9488056,2.01165,1.9844119668006899
TKT-115912,Low,-1,0,None,0.2,0.6429595,0.3702,0.3890758194029331
TKT-115913,High,2,1,Hidden Crisis,2.0,1.998326,0.7731,1.7540340840816497
TKT-115914,Medium,1,0,None,1.0,1.0042081,1.7382,1.1491128206253052
TKT-115915,Medium,1,0,None,1.1,1.0012358,2.916,1.4286325335502625
TKT-115916,Low,-1,0,None,0.3,0.19682762,1.3311,0.47010966986417774
TKT-115917,Medium,0,0,None,0.3,1.3503485,2.0634,1.020301976799965
TKT-115918,High,1,0,None,2.0,1.9488056,1.5297,1.8880219578742983
TKT-115919,Medium,1,0,None,0.3,0.036962382,1.86615,0.5211668435484171
TKT-115920,Medium,1,0,None,0.3,0.19682762,1.61205,0.5262996837496758
TKT-115921,Medium,0,0,None,1.2,1.0980611,1.61205,1.2467314124107363
TKT-115922,Medium,1,0,None,0.2,0.04953258,2.01165,0.5096664218232037
TKT-115923,Medium,1,0,None,1.1,1.0012358,1.00575,1.0465825438499452
TKT-115924,Medium,-1,0,None,1.1,0.64617956,2.76105,1.2733728528022765
TKT-115925,Medium,0,0,None,1.0,1.0042081,0.0,0.8014728307724
TKT-115926,Low,-1,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-115927,Medium,0,0,None,0.4,2.0941286,1.1277,1.1384850099682808
TKT-115928,High,1,0,None,2.0,1.8930382,0.39675,1.64191335439682
TKT-115929,Medium,1,0,None,0.3,1.3503485,0.8826,0.7841419726610184
TKT-115930,High,2,1,Hidden Crisis,2.0,1.998326,1.36425,1.8722640693187713
TKT-115931,Low,0,0,None,0.15,0.12187548,0.6504,0.24023641720414163
TKT-115932,Low,-1,0,None,0.3,0.038576685,1.6527,0.4790418345481158
TKT-115933,High,-1,0,None,2.0,1.998326,1.9116,1.9817340791225433
TKT-115934,Medium,-2,1,False Alarm,0.3,0.09956941,2.68545,0.7069393143057824
TKT-115935,Medium,0,0,None,1.1,1.0012358,1.4295,1.131332552433014
TKT-115936,Medium,0,0,None,1.1,0.63175684,1.09965,0.9360449105501174
TKT-115937,Medium,0,0,None,0.3,0.036962382,1.7784,0.5036168280988932
TKT-115938,Low,-1,0,None,0.3,0.19682762,1.39755,0.4833996698260308
TKT-115939,Medium,-1,0,None,0.3,1.3503485,2.68545,1.1447119861841202
TKT-115940,Low,-1,0,None,0.3,0.036962382,0.0,0.14793683923780918
TKT-115941,Medium,1,0,None,1.1,1.0012358,2.4078,1.3269925475120545
TKT-115942,High,1,0,None,2.0,1.9488056,1.82055,1.946191942691803
